-7.1186502,1.774211,-1.7957083,4.3483835
-7.02135,1.7516138,-1.802313,4.3494781
-6.9242039,1.7283641,-1.8091344,4.3505117
-6.8272214,1.7044417,-1.8161735,4.3514877
-6.7304125,1.6798267,-1.8234288,4.3524094
-6.6337876,1.6544999,-1.8308952,4.3532797
-6.5373573,1.6284424,-1.8385644,4.3541016
-6.4411323,1.601637,-1.8464245,4.3548777
-6.3451237,1.5740676,-1.8544594,4.3556106
-6.249342,1.5457201,-1.8626492,4.3563028
-6.1537978,1.5165827,-1.8709694,4.3569564
-6.0585009,1.4866463,-1.8793912,4.3575736
-5.9634608,1.4559049,-1.8878813,4.3581566
-5.8686856,1.424356,-1.8964018,4.3587071
-5.7741826,1.3920009,-1.9049104,4.359227
-5.6799574,1.3588452,-1.9133603,4.3597179
-5.5860138,1.3248993,-1.9217007,4.3601816
-5.4923537,1.2901782,-1.9298767,4.3606195
-5.3989766,1.2547023,-1.93783,4.3610331
-5.3058794,1.2184975,-1.945499,4.3614237
-5.2130559,1.1815953,-1.9528197,4.3617925
-5.120497,1.1440331,-1.9597254,4.3621409
-5.0281902,1.1058542,-1.966148,4.3624699
-4.9361196,1.0671079,-1.972018,4.3627807
-4.8442654,1.0278497,-1.9772652,4.3630741
-4.7526045,0.988141,-1.9818192,4.3633513
-4.6611156,0.948052,-1.9856094,4.3636131
-4.5697628,0.907654,-1.9885662,4.3638603
-4.4785115,0.8670267,-1.9906204,4.3640938
-4.387324,0.8262557,-1.9917037,4.3643143
-4.2961595,0.7854325,-1.9917491,4.3645226
-4.2049739,0.7446548,-1.9906903,4.3647193
-4.1137211,0.7040262,-1.9884624,4.3649051
-4.0223527,0.6636567,-1.9850015,4.3650806
-3.9308189,0.6236621,-1.9802447,4.3652463
-3.8390685,0.584165,-1.97413,4.3654028
-3.7470509,0.5452943,-1.9665976,4.3655506
-3.6547141,0.5071856,-1.9575822,4.3656903
-3.5620075,0.4699796,-1.947077,4.3658221
-3.4688918,0.4338137,-1.9352856,4.3659467
-3.3753489,0.3987759,-1.923049,4.3660643
-3.2813826,0.3648908,-1.9107306,4.3661754
-3.1870059,0.3321652,-1.8984293,4.3662804
-3.0922345,0.3006006,-1.8861856,4.3663795
-2.9970848,0.2701949,-1.8740227,4.3664731
-2.9015733,0.2409441,-1.8619562,4.3665615
-2.8057171,0.2128428,-1.8499964,4.366645
-2.7095343,0.1858848,-1.8381504,4.3667238
-2.6130418,0.1600627,-1.8264238,4.3667983
-2.5162547,0.1353679,-1.8148211,4.3668687
-2.4191889,0.1117915,-1.8033464,4.3669351
-2.3218603,0.089324,-1.7920027,4.3669979
-2.2242843,0.0679555,-1.7807928,4.3670572
-2.1264761,0.0476755,-1.7697186,4.3671132
-2.0284504,0.028473,-1.7587819,4.367166
-1.9302216,0.0103369,-1.7479838,4.367216
-1.8318033,-0.0067436,-1.7372805,4.3672632
-1.7332059,-0.0227606,-1.7262583,4.3673077
-1.634428,-0.0376243,-1.7137421,4.3673498
-1.5354591,-0.0511534,-1.6992199,4.3673895
-1.4362921,-0.0631406,-1.6826172,4.3674271
-1.3369295,-0.0733764,-1.663936,4.3674625
-1.237384,-0.0816513,-1.6431835,4.367496
-1.1376804,-0.087756,-1.6203737,4.3675276
-1.0378626,-0.0914923,-1.5957883,4.3675575
-0.9379897,-0.0927263,-1.5705827,4.3675857
-0.8381173,-0.0914698,-1.546004,4.3676124
-0.7383035,-0.0878063,-1.5223757,4.3676376
-0.6386001,-0.0818333,-1.4997038,4.3676613
-0.539052,-0.0736486,-1.4779768,4.3676838
-0.4396982,-0.0633492,-1.4571799,4.367705
-0.3405723,-0.0510311,-1.4372962,4.367725
-0.2417021,-0.0367885,-1.4183056,4.3677439
-0.143111,-0.0207138,-1.400186,4.3677618
-0.0448179,-0.0028969,-1.3829139,4.3677787
0.0531622,0.0165747,-1.3664653,4.3677946
0.1508181,0.0376162,-1.3508159,4.3678097
0.2481345,0.0601437,-1.3359425,4.3678239
0.3451076,0.0840779,-1.3218207,4.3678373
0.4417454,0.1093445,-1.3084259,4.36785
0.538048,0.1358699,-1.2957357,4.367862
0.6340177,0.1635829,-1.2837275,4.3678733
0.7296591,0.1924149,-1.2723834,4.367884
0.824976,0.2222991,-1.26168,4.3678941
0.9199852,0.2531735,-1.251612,4.3679036
1.0146991,0.2849874,-1.2419144,4.3679127
1.1090889,0.3177078,-1.2322926,4.3679212
1.2031276,0.3513222,-1.2227176,4.3679292
1.2968737,0.3858464,-1.2131394,4.3679368
1.3903246,0.4212875,-1.2034544,4.3679439
1.483427,0.4576395,-1.1936092,4.3679507
1.5761571,0.4949149,-1.1835184,4.3679571
1.6684875,0.5331328,-1.1731102,4.3679631
1.7603848,0.5723171,-1.1623147,4.3679689
1.8518034,0.6124926,-1.1510828,4.3679742
1.9426767,0.6536768,-1.1394089,4.3679793
2.0332274,0.696019,-1.1273359,4.3679841
2.1234346,0.7395467,-1.1151202,4.3679887
2.2129181,0.7840606,-1.1034136,4.367993
2.3014613,0.8292749,-1.0953943,4.367997
2.3906622,0.875082,-1.0996273,4.3680008
2.4796605,0.9197638,-1.1121083,4.3680044
2.5694473,0.9633753,-1.1242854,4.3680079
2.6589845,1.006461,-1.1131587,4.3680111
2.7478938,1.0523216,-1.0752791,4.3680141
2.8344363,1.1013231,-1.0359329,4.3513819
2.9195645,1.1539575,-0.9984129,4.3378479
3.0027496,1.209819,-0.9594745,4.3341222
3.0834885,1.2689148,-0.9191647,4.3091419
3.1617854,1.3309508,-0.8829662,4.3033648
3.2378171,1.3955839,-0.8500067,4.3069808
3.311741,1.4625756,-0.8194378,4.3103934
3.3836708,1.5317554,-0.7905701,4.3136141
3.4536683,1.6029917,-0.7628336,4.3166539
3.521744,1.6761757,-0.7357452,4.319523
3.5878632,1.7512119,-0.7088811,4.3222311
3.6519515,1.828015,-0.6818557,4.3247874
